mouraID;NOME;SEXO;PORTE;CAD PETZ ID;DATA DE NASCIMENTO;PESO;FOTO;UNIDADE PETZ;CIDADE;ESTADO;IDADE (MESES);FILHOTE;ENTRADA
4740301;Arthur;MALE;Pequeno;7275878;2024-08-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/43a92370-3acf-4df4-b1fd-bc25cc0ad6d4.jpeg;Petz Washington Luís;SAO PAULO;SP;3;True;2024-11-24
4739322;Atena ;FEMALE;Pequeno;7274611;2024-09-29;1.0;https://s3.amazonaws.com/petz-cdm-stg/94bc3e08-c30a-4aef-868f-69d442a0516b.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;1;True;2024-11-24
4723582;ATHENA;FEMALE;Pequeno;7253639;2024-02-03;3.0;https://s3.amazonaws.com/petz-cdm-stg/802c1f56-a9a4-440d-9e97-16051c9872bd.jpeg;Petz Maringá;MARINGA;PR;9;True;2024-11-24
4711245;Aurora ;FEMALE;Pequeno;7236344;2024-01-18;4.0;https://s3.amazonaws.com/petz-cdm-stg/92f77586-5c30-4037-9729-95e6598c88f2.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;10;True;2024-11-24
4620490;BABALU;FEMALE;Pequeno;7118166;2024-04-05;1.0;https://s3.amazonaws.com/petz-cdm-stg/154bf1e5-ca9b-4536-8676-b92b7f3dd580.jpeg;Petz Extra Maracanã;RIO DE JANEIRO;RJ;7;True;2024-11-24
4726316;BABEL;FEMALE;Pequeno;7257309;2024-01-26;4.0;https://s3.amazonaws.com/petz-cdm-stg/d5e6823b-7012-4585-ac7b-ce5a6604a5ec.jpeg;Petz Marginal Tiete;SAO PAULO;SP;9;True;2024-11-24
4719693;Babi;FEMALE;Pequeno;7248107;2023-11-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/985f9c43-9047-4556-af8a-053693defa14.jpeg;Petz Giovanni Gronchi;SAO PAULO;SP;12;False;2024-11-24
4723502;Batata;MALE;Pequeno;7253546;2024-07-22;1.0;https://s3.amazonaws.com/petz-cdm-stg/7be46c4f-b059-44f1-a35d-2c5a6b9f3f7f.jpeg;Petz Carrefour Manilha;SAO GONCALO;RJ;4;True;2024-11-24
4707498;Batata Chipperbec;MALE;Pequeno;7231139;2024-07-10;2.0;https://s3.amazonaws.com/petz-cdm-stg/bb733e82-6bfd-456b-93ae-82c6a49dc1cf.jpeg;Petz Morumbi;SAO PAULO;SP;4;True;2024-11-24
4524314;Batgirl;FEMALE;Pequeno;6996960;2022-11-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/288cd0bf-c186-41b6-9833-6a05daf43c35.jpeg;Petz Aldeota;FORTALEZA;CE;24;False;2024-11-24
