mouraID;NOME;SEXO;PORTE;CAD PETZ ID;DATA DE NASCIMENTO;PESO;FOTO;UNIDADE PETZ;CIDADE;ESTADO;IDADE (MESES);FILHOTE;ENTRADA;PERMANÊNCIA
2813670;ADONIS;MALE;Pequeno;4543672;2021-03-26;0.0;https://s3.amazonaws.com/petz-cdm-stg/bcc13b3c-54e3-4208-a43b-8d64a3ba23bd.jpeg;Petz Washington Soares;FORTALEZA;CE;43;False;;7
4661953;AGNES;FEMALE;Pequeno;7171114;2024-01-12;3.0;https://s3.amazonaws.com/petz-cdm-stg/c2cdb4f5-4acf-4c7e-a85b-7f01219dc748.jpeg;Petz Marginal Tiete;SAO PAULO;SP;9;True;;1
2813671;AKILA;MALE;Pequeno;4543673;2021-03-26;0.0;https://s3.amazonaws.com/petz-cdm-stg/d8d04dbb-0311-45b4-a967-bd37848722e7.jpeg;Petz Washington Soares;FORTALEZA;CE;43;False;;7
4551283;ALANA;FEMALE;Pequeno;7030583;2023-06-04;4.0;https://s3.amazonaws.com/petz-cdm-stg/c37734e3-df0b-4718-951b-8a1242f4bcd3.jpeg;Petz Marginal Tiete;SAO PAULO;SP;17;False;;6
4673231;Algodão;MALE;Pequeno;7185882;2023-09-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/91dee215-e24a-4fe7-99d6-8e95518f282b.jpeg;Petz Piracicaba;PIRACICABA;SP;13;False;;4
4544954;ALPHA;MALE;Pequeno;7022645;2023-12-12;2.0;https://s3.amazonaws.com/petz-cdm-stg/8df76b16-3c56-4afc-99c2-ef4d213965e8.jpeg;Petz Hortolandia;HORTOLANDIA;SP;10;True;;1
4613592;AMABILE;FEMALE;Pequeno;7110065;2023-07-03;4.0;https://s3.amazonaws.com/petz-cdm-stg/6b81ae8f-3bdd-4ebc-9d00-26943f56a95a.jpeg;Petz Aricanduva;SAO PAULO;SP;16;False;;6
4676246;Amapá;FEMALE;Pequeno;7189671;2020-09-06;3.0;https://s3.amazonaws.com/petz-cdm-stg/1355982d-beca-4ea5-a130-bf22d66382a8.jpeg;Petz Cerro Cora;SAO PAULO;SP;49;False;;4
4577155;Amelie;FEMALE;Pequeno;7062534;2024-01-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/fda2108c-ea49-48ce-b59c-d1ec5b884aab.jpeg;Petz Salvador Bonocô;SALVADOR;BA;10;True;;6
3209959;ANGÉLICA;FEMALE;Pequeno;5324140;2021-10-21;2.0;https://s3.amazonaws.com/petz-cdm-stg/ba3ebcea-53db-4cae-bfa5-ab1188164f1c.jpeg;Petz Aricanduva;SAO PAULO;SP;36;False;;4
4618488;ANGELITA;FEMALE;Pequeno;7115928;2023-06-04;4.0;https://s3.amazonaws.com/petz-cdm-stg/d8d49aaa-a87a-4688-96e0-c3cc52e6ec71.jpeg;Petz Aricanduva;SAO PAULO;SP;17;False;;1
4683341;Ani;FEMALE;Pequeno;7198962;2023-09-20;3.0;https://s3.amazonaws.com/petz-cdm-stg/c916759c-eee1-45e6-9dd6-a48f65e262ad.jpeg;Petz Radial Leste;SAO PAULO;SP;13;False;;4
3918377;Apollo;MALE;Pequeno;6334125;2022-02-01;0.4;https://s3.amazonaws.com/petz-cdm-stg/4b7d809d-8c80-4ff7-b7e3-03d1ad2bdb41.jpeg;Petz Diadema;DIADEMA;SP;33;False;;9
4236435;Ariel;FEMALE;Pequeno;6617101;2023-04-10;1.0;https://s3.amazonaws.com/petz-cdm-stg/917cb217-1033-443b-a3df-f34939496117.jpeg;Petz Extra Maracanã;RIO DE JANEIRO;RJ;18;False;;1
4661991;AYSHA;FEMALE;Pequeno;7171162;2024-01-12;3.0;https://s3.amazonaws.com/petz-cdm-stg/c133c4f1-ef6d-4500-9811-b91ab6ca0d8c.jpeg;Petz Marginal Tiete;SAO PAULO;SP;9;True;;3
4524314;Batgirl;FEMALE;Pequeno;6996960;2022-11-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/288cd0bf-c186-41b6-9833-6a05daf43c35.jpeg;Petz Aldeota;FORTALEZA;CE;23;False;;9
2671715;BATMAN;MALE;Pequeno;4425599;2018-02-02;0.0;https://s3.amazonaws.com/petz-cdm-stg/e85edad3-a324-491e-9e2d-54cbfeae647b.jpeg;Petz Avenida das Americas;RIO DE JANEIRO;RJ;81;False;;4
4676272;BAUNILHA;FEMALE;Pequeno;7189704;2024-01-08;3.0;https://s3.amazonaws.com/petz-cdm-stg/e024ed78-66e4-4ade-bbf3-6d3316004d08.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;9;True;;1
4670001;BEA;FEMALE;Pequeno;7181436;2023-09-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/8bc9d2b2-9b97-457a-9ca4-5b48b7b6733b.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;14;False;;2
4378800;Beatrice;FEMALE;Pequeno;6819303;2023-08-26;1.0;https://s3.amazonaws.com/petz-cdm-stg/6db3e28c-bf2d-4399-9022-a8c09f476a7f.jpeg;Petz Avenida das Americas;RIO DE JANEIRO;RJ;14;False;;4
4681505;Belle ;FEMALE;Pequeno;7196581;2024-04-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/e8f396c3-6dfe-40e0-a946-62786bff27d4.jpeg;Petz Salvador Bonocô;SALVADOR;BA;7;True;;1
4660099;benicio;MALE;Pequeno;7168773;2021-02-04;4.0;https://s3.amazonaws.com/petz-cdm-stg/d489e6ba-cfcb-4edf-8517-b523c20c1b0b.jpeg;Petz Itapecerica Da Serra;SAO PAULO;SP;45;False;;5
4681507;BENJAMIN;MALE;Pequeno;7196583;2023-11-15;4.0;https://s3.amazonaws.com/petz-cdm-stg/88ee08ec-5f39-4408-a9f3-da019bb23953.jpeg;Petz Marginal Tiete;SAO PAULO;SP;11;True;;1
4669176;BILU;MALE;Pequeno;7180240;2019-08-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/ee4a65fc-2869-42de-a4dc-439cc2b548b0.jpeg;Petz Pacaembu;SAO PAULO;SP;62;False;;7
4681656;Branca;FEMALE;Pequeno;7196763;2023-01-05;4.0;https://s3.amazonaws.com/petz-cdm-stg/b01a95fb-b6fe-4895-a676-c11cb86dfd5f.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;22;False;;2
4546132;Branquinha;FEMALE;Pequeno;7024032;2023-05-02;5.0;https://s3.amazonaws.com/petz-cdm-stg/5348b8bc-cac9-4a57-bb5d-4b7da4bb6add.jpeg;Petz Bosque Maia;GUARULHOS;SP;18;False;;6
4681715;brisa;FEMALE;Pequeno;7196839;2024-06-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/56d0537a-76d5-4ef8-bb0f-cb2cc5269c98.jpeg;Petz Salvador Bonocô;SALVADOR;BA;5;True;;2
4668091;Calen;FEMALE;Pequeno;7178893;2023-05-02;3.0;https://s3.amazonaws.com/petz-cdm-stg/c7984cc0-ee52-404b-bdce-da7960c583df.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;18;False;;2
4673228;Carmela;FEMALE;Pequeno;7185879;2023-09-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/3bb592ca-34c9-4962-9282-7285ed873ab6.jpeg;Petz Piracicaba;PIRACICABA;SP;13;False;;4
3156110;CAROL;FEMALE;Pequeno;5185125;2018-02-03;4.0;https://s3.amazonaws.com/petz-cdm-stg/0e925539-cd2f-4c0d-86e4-5c7863d0906e.jpeg;Petz Avenida das Americas;RIO DE JANEIRO;RJ;81;False;;4
4118588;Catharina Sour;FEMALE;Pequeno;6434107;2022-10-01;0.22;https://s3.amazonaws.com/petz-cdm-stg/653ddc2d-4759-44cc-adc4-fa3d883f9e69.jpeg;Petz Gastão Vidigal;SAO PAULO;SP;25;False;;9
4534613;Cearazinha;FEMALE;Pequeno;7009752;2024-01-13;1.0;https://s3.amazonaws.com/petz-cdm-stg/e69a84b0-2e96-424d-bbad-8ba468a037d0.jpeg;Petz Aldeota;FORTALEZA;CE;9;True;;9
4611767;Cersei;FEMALE;Pequeno;7107827;2024-02-01;1.0;https://s3.amazonaws.com/petz-cdm-stg/1b580bfa-5128-4fea-b0cb-59849197c92e.jpeg;Petz Salvador Bonocô;SALVADOR;BA;9;True;;2
4669029;Céu;FEMALE;Pequeno;7180050;2023-09-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/d77b4ae6-a397-49f5-b0cc-f6b4b06344fe.jpeg;Petz Anália Franco;SAO PAULO;SP;14;False;;1
4673227;Charlote;FEMALE;Pequeno;7185878;2023-09-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/3432441b-4e99-4095-8b0c-57ebf0f23d5b.jpeg;Petz Piracicaba;PIRACICABA;SP;13;False;;1
3302550;CHERRIE;FEMALE;Pequeno;5535133;2020-05-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/205ebdd6-62f6-4261-b7e6-a7d5f7a88952.jpeg;Petz Diadema;DIADEMA;SP;54;False;;9
4574668;chiquinha;FEMALE;Pequeno;7059598;2023-06-17;4.0;https://s3.amazonaws.com/petz-cdm-stg/aee36a34-9613-455b-a11f-397481b945d5.jpeg;Petz Asa Norte;BRASILIA;DF;16;False;;9
4399131;Chiquinho ;MALE;Pequeno;6842552;2022-01-16;4.0;https://s3.amazonaws.com/petz-cdm-stg/7c0ccc0e-bbc4-4e52-b691-11b3304eb3e8.jpeg;Petz Torquato Tapajos;MANAUS;AM;33;False;;9
4665411;CHORÃO ;MALE;Pequeno;7175556;2023-07-18;4.0;https://s3.amazonaws.com/petz-cdm-stg/2dbfc890-7da1-4468-a926-245bdf0f2774.jpeg;Petz Bosque Maia;GUARULHOS;SP;15;False;;6
4676238;Cinemark;FEMALE;Pequeno;7189658;2021-09-06;4.0;https://s3.amazonaws.com/petz-cdm-stg/4dd545c7-6385-4c65-91b8-17452813902a.jpeg;Petz Cerro Cora;SAO PAULO;SP;37;False;;4
4205103;Cinza;FEMALE;Pequeno;6556560;2022-12-10;2.0;https://s3.amazonaws.com/petz-cdm-stg/0fa7ea62-716d-466d-8901-1e1b3d1ed166.jpeg;Petz Jaguaré;SAO PAULO;SP;22;False;;9
4681596;CLARISSE;FEMALE;Pequeno;7196682;2023-09-13;4.0;https://s3.amazonaws.com/petz-cdm-stg/02701f59-21d2-45ae-9233-1a89db8a4024.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;13;False;;5
4681694;Cléo;FEMALE;Pequeno;7196812;2021-09-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/12fcdf96-7f0e-428f-93c8-12b84a5bc5e7.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;37;False;;1
4634944;Curau;MALE;Pequeno;7136062;2021-07-12;4.0;https://s3.amazonaws.com/petz-cdm-stg/440814a6-4891-4c69-af0d-82979ce545e8.jpeg;Petz Anália Franco;SAO PAULO;SP;39;False;;5
4134836;Dado;MALE;Pequeno;6457906;2022-01-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/3ac36e57-4d3c-44eb-bdc1-154441da8d47.jpeg;Petz Teresina;TERESINA;PI;33;False;;9
4573695;Dakota;FEMALE;Pequeno;7058440;2024-02-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/d8ff3ab7-af52-40c1-8c53-c3f5525f130a.jpeg;Petz Aldeota;FORTALEZA;CE;9;True;;9
4672257;Dakota;FEMALE;Pequeno;7184641;2024-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/557e3a00-b020-4ffd-bf2d-0cc45396e311.jpeg;Petz Rio Claro;RIO CLARO;SP;10;True;;2
4682480;Dalila;FEMALE;Pequeno;7197797;2024-01-15;2.0;https://s3.amazonaws.com/petz-cdm-stg/e69c4e9a-6991-4753-b985-c0c6e4af9b53.jpeg;Petz Osasco;OSASCO;SP;9;True;;1
4675088;Danny;FEMALE;Pequeno;7188181;2022-01-17;3.0;https://s3.amazonaws.com/petz-cdm-stg/ccf1db22-207a-4515-86a6-3193638c564e.jpeg;Petz Aricanduva;SAO PAULO;SP;33;False;;2
4664890;Diana;FEMALE;Pequeno;7174983;2024-04-30;1.0;https://s3.amazonaws.com/petz-cdm-stg/510744fc-2403-4a60-9e9c-b1f39cf399d4.jpeg;Petz São Luis;SAO LUIS;MA;6;True;;2
4662010;DIEGO;MALE;Pequeno;7171189;2023-04-26;5.0;https://s3.amazonaws.com/petz-cdm-stg/c86db551-c4c2-4336-ad9e-c79b2f8d2339.jpeg;Petz Brasília SIA;BRASILIA;DF;18;False;;2
4679999;DINDIM;MALE;Pequeno;7194735;2024-03-20;5.0;https://s3.amazonaws.com/petz-cdm-stg/88fe6f90-a59c-4eda-8dca-5b7cb9c6325e.jpeg;Petz Santo André;SANTO ANDRE;SP;7;True;;5
4681650;Dindim;MALE;Pequeno;7196756;2024-03-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/132f8d0a-9cd6-443e-aa3b-57dc3f81b153.jpeg;Petz Santo André;SANTO ANDRE;SP;8;True;;5
3612495;DINO;MALE;Pequeno;6234188;2018-01-01;6.0;https://s3.amazonaws.com/petz-cdm-stg/3090fc0d-9c3e-45ba-8c79-a7509d2b9355.jpeg;Petz Aricanduva;SAO PAULO;SP;82;False;;6
4614536;Dolly;FEMALE;Pequeno;7111303;2023-09-20;3.0;https://s3.amazonaws.com/petz-cdm-stg/99b188db-d034-43ad-ab80-81b377572046.jpeg;Petz Barra Américas;RIO DE JANEIRO;RJ;13;False;;4
4592557;Dorinha;FEMALE;Pequeno;7082319;2020-04-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/d0d01ae8-f536-4a23-a3cf-85c761f6265e.jpeg;Petz Iguatemi Esplanada;VOTORANTIM;SP;54;False;;1
4614516;Duque;MALE;Pequeno;7111276;2023-09-20;3.0;https://s3.amazonaws.com/petz-cdm-stg/182819b4-0a32-45d2-8575-9ed8ef856dfd.jpeg;Petz Barra Américas;RIO DE JANEIRO;RJ;13;False;;4
4220420;Duquesa;FEMALE;Pequeno;6554985;2023-02-01;0.0;https://s3.amazonaws.com/petz-cdm-stg/69605247-c60a-43a6-a4ff-e0c7fd0fa564.jpeg;Petz Diadema;DIADEMA;SP;21;False;;9
4669240;Elodie;FEMALE;Pequeno;7180319;2024-02-03;3.0;https://s3.amazonaws.com/petz-cdm-stg/530ef750-d10d-42c1-8865-aef44508248e.jpeg;Petz Cerro Cora;SAO PAULO;SP;9;True;;1
4683353;Erick;MALE;Pequeno;7198976;2024-04-15;2.0;https://s3.amazonaws.com/petz-cdm-stg/c029c0e6-bf73-4532-bf48-5d99e7c34e51.jpeg;Petz Radial Leste;SAO PAULO;SP;6;True;;2
4681676;Estrela;FEMALE;Pequeno;7196792;2022-02-10;2.0;https://s3.amazonaws.com/petz-cdm-stg/2088926a-f2d6-4d78-95e7-b284c609a823.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;32;False;;2
4562318;Estrelinha;FEMALE;Pequeno;7044268;2023-10-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/d14d8b17-f70a-4ba7-a6f7-77a2c80c29fd.jpeg;Petz Limão;SAO PAULO;SP;13;False;;2
4679996;EURO;MALE;Pequeno;7194732;2024-03-01;5.0;https://s3.amazonaws.com/petz-cdm-stg/522b5123-cb85-4c12-867e-c661b98671c3.jpeg;Petz Santo André;SANTO ANDRE;SP;8;True;;1
4682369;FAÍSCA;MALE;Pequeno;7197683;2022-10-09;5.0;https://s3.amazonaws.com/petz-cdm-stg/91f5bf57-c75d-4c9b-b3f9-d67de5f1c779.jpeg;Petz Aricanduva;SAO PAULO;SP;24;False;;2
4369493;Fancy Feast;FEMALE;Pequeno;6809344;2023-07-10;1.0;https://s3.amazonaws.com/petz-cdm-stg/63e95f4f-34bc-4173-8702-1c55ff558b77.jpeg;Petz Morumbi;SAO PAULO;SP;15;False;;9
4654696;Fegato;MALE;Pequeno;7161839;2024-01-21;4.0;https://s3.amazonaws.com/petz-cdm-stg/d59bcdb7-57af-47c7-993d-f6c714db07a9.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;9;True;;2
4599493;Fragola;MALE;Pequeno;7091441;2020-06-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/f78219e9-d4ec-4bde-8ac4-64ea5ab653ed.jpeg;Petz Sorocaba;SOROCABA;SP;52;False;;4
4674155;Frajola;MALE;Pequeno;7187016;2024-06-04;2.0;https://s3.amazonaws.com/petz-cdm-stg/53cc7fb9-190d-4b2c-a1e7-c241090d8a55.jpeg;Petz Aracaju;ARACAJU;SE;5;True;;1
4660211;fred;MALE;Pequeno;7168908;2021-08-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/2ea1ad17-84bb-4305-92a1-95d33414afba.jpeg;Petz Itapecerica Da Serra;SAO PAULO;SP;39;False;;4
4361094;Fúria;MALE;Pequeno;6799907;2023-09-15;1.0;https://s3.amazonaws.com/petz-cdm-stg/b5e44153-9c5c-48b6-9f39-a1f028747f62.jpeg;Petz Foz do Iguacu;FOZ DO IGUACU;PR;13;False;;9
4562250;Gaby;FEMALE;Pequeno;7044200;2024-02-15;2.0;https://s3.amazonaws.com/petz-cdm-stg/ff54f5f9-da6a-4cd1-be01-618d1f41d050.jpeg;Petz Radial Leste;SAO PAULO;SP;8;True;;2
4593590;GABY;FEMALE;Pequeno;7083795;2023-06-04;2.0;https://s3.amazonaws.com/petz-cdm-stg/3bbeadfd-1278-460a-b5e6-692dee1834e6.jpeg;Petz Guarujá;GUARUJA;SP;17;False;;9
4669173;GASPAR;MALE;Pequeno;7180233;2019-09-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/7b052df1-5cf7-4da2-bc3e-d65c3e5368f3.jpeg;Petz Pacaembu;SAO PAULO;SP;62;False;;7
4681515;GININHA;FEMALE;Pequeno;7196588;2024-01-04;4.0;https://s3.amazonaws.com/petz-cdm-stg/9818101c-9c07-425f-9826-ab520f8ea3a7.jpeg;Petz Marginal Tiete;SAO PAULO;SP;10;True;;6
4584372;Guri;MALE;Pequeno;7071601;2022-05-12;4.0;https://s3.amazonaws.com/petz-cdm-stg/3f740dc8-d2c5-46a4-a1f6-a125733e733c.jpeg;Petz Anália Franco;SAO PAULO;SP;29;False;;2
3602733;Hannah;FEMALE;Pequeno;6209122;2022-05-07;0.0;https://s3.amazonaws.com/petz-cdm-stg/505bd385-4419-4c7a-b607-0ce47c0100b0.jpeg;Petz Washington Soares;FORTALEZA;CE;29;False;;4
4518639;Helô;FEMALE;Pequeno;6989695;2023-09-03;2.0;https://s3.amazonaws.com/petz-cdm-stg/0e6b70b0-6808-49e0-b8dc-ceb1fdf47482.jpeg;Petz Itapecerica Da Serra;SAO PAULO;SP;14;False;;9
4672266;Herinha;FEMALE;Pequeno;7184651;2024-01-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/8c18f04f-c529-44c8-8360-6122b9cd1c7a.jpeg;Petz Rio Claro;RIO CLARO;SP;10;True;;1
4464012;Jabuticaba;MALE;Pequeno;6921432;2023-08-15;0.0;https://s3.amazonaws.com/petz-cdm-stg/7f195d07-6852-45d9-8a84-b808314e0e26.jpeg;Petz Cerro Cora;SAO PAULO;SP;14;False;;9
4654427;Jacobina;FEMALE;Pequeno;7161526;2024-05-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/a709222c-2da7-4a82-82e6-6040a20cea9f.jpeg;Petz Aldeota;FORTALEZA;CE;6;True;;9
4676017;Jamily;FEMALE;Pequeno;7189390;2024-01-20;2.0;https://s3.amazonaws.com/petz-cdm-stg/992768b2-6b3e-4f69-8ffb-0135f834767c.jpeg;Petz Radial Leste;SAO PAULO;SP;9;True;;6
4641719;Joana;FEMALE;Pequeno;7145070;2023-02-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/df2b3d2c-001f-4b27-8cbd-0914661226aa.jpeg;Petz Pereira Barreto;SAO BERNARDO DO CAMPO;SP;20;False;;1
4682437;Joe;MALE;Pequeno;7197753;2024-01-12;2.0;https://s3.amazonaws.com/petz-cdm-stg/f602837c-db88-4138-bd51-1b765eb89dd6.jpeg;Petz Osasco;OSASCO;SP;9;True;;1
4159835;JOSÉ;MALE;Pequeno;6495959;2022-05-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/023d138e-8186-4025-ac45-7f3ef1a518ca.jpeg;Petz Gama Leste;BRASILIA;DF;30;False;;9
4600210;Julie;FEMALE;Pequeno;7092450;2023-07-04;2.0;https://s3.amazonaws.com/petz-cdm-stg/b4a465c0-d46a-4a0f-a8dc-f7e01e0ec969.jpeg;Petz Guarujá;GUARUJA;SP;16;False;;9
4662932;JULIETA;FEMALE;Pequeno;7172376;2024-03-14;3.0;https://s3.amazonaws.com/petz-cdm-stg/90af5d8a-6da5-472d-9c81-86c03f175805.jpeg;Petz Canoas;CANOAS;RS;7;True;;3
4598392;Julinho;MALE;Pequeno;7090032;2022-12-12;4.0;https://s3.amazonaws.com/petz-cdm-stg/50c0286f-847f-4ea1-9f6e-42eabfb1f029.jpeg;Petz São Luis;SAO LUIS;MA;22;False;;2
4170571;Júnior;FEMALE;Pequeno;6511711;2021-10-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/5dfda1eb-b8a8-4a9b-b486-05b9896ba44b.jpeg;Petz Sorocaba;SOROCABA;SP;36;False;;5
4669025;Júnior;MALE;Pequeno;7180045;2022-08-24;4.0;https://s3.amazonaws.com/petz-cdm-stg/e4a599bb-9a64-4a02-bbb0-1d2b28e9aa81.jpeg;Petz Anália Franco;SAO PAULO;SP;26;False;;1
4492950;JUQUINHA;MALE;Pequeno;6957718;2023-11-02;2.0;https://s3.amazonaws.com/petz-cdm-stg/4ab3a7fd-f6a0-4e68-b010-13d0a72ceeed.jpeg;Petz Marginal Tiete;SAO PAULO;SP;12;False;;1
4661919;Juquinha;MALE;Pequeno;7171064;2024-01-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/9929719f-7413-4a2d-b99d-3b524cdb9dfa.jpeg;Petz Pompeia;SAO PAULO;SP;10;True;;2
4386623;Juvenal;MALE;Pequeno;6827525;2022-06-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/8b72b7eb-021b-410c-b71c-c419391c0f1e.jpeg;Petz Santo André;SANTO ANDRE;SP;28;False;;9
4595455;KIT;FEMALE;Pequeno;7086333;2024-03-23;1.0;https://s3.amazonaws.com/petz-cdm-stg/e01e7f7e-6a30-4ce8-9763-f8e4ac1721b6.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;7;True;;1
4656629;lade gagata;FEMALE;Pequeno;7164320;2024-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/30896645-a3d5-4ee4-8aa7-23040178d45c.jpeg;Petz Salvador Bonocô;SALVADOR;BA;10;True;;2
4635010;Lara;FEMALE;Pequeno;7136150;2023-12-21;3.0;https://s3.amazonaws.com/petz-cdm-stg/1aa4094d-ecb2-4789-a873-65525ccfe962.jpeg;Petz Juiz de Fora;JUIZ DE FORA;MG;10;True;;1
4676295;Lavigne;FEMALE;Medio;7189733;2023-11-20;3.0;https://s3.amazonaws.com/petz-cdm-stg/7800747b-203b-409e-8143-78fd62449c6b.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;11;True;;1
4653661;Leidy;FEMALE;Pequeno;7160534;2022-06-05;3.0;https://s3.amazonaws.com/petz-cdm-stg/145a4ca3-2998-44e8-818a-9bdd31fb5b77.jpeg;Petz Iguatemi Esplanada;VOTORANTIM;SP;29;False;;4
4660155;Leo;MALE;Pequeno;7168840;2024-05-17;2.0;https://s3.amazonaws.com/petz-cdm-stg/cd60156e-de81-48c7-89b7-6de832281bc1.jpeg;Petz Campo Grande;CAMPO GRANDE;MS;5;True;;2
4660164;Leon ;MALE;Pequeno;7168850;2024-05-17;2.0;https://s3.amazonaws.com/petz-cdm-stg/9839ba28-aea5-4551-837a-e7f6a4f71723.jpeg;Petz Campo Grande;CAMPO GRANDE;MS;5;True;;2
4654498;LEOPOLDINA ;FEMALE;Pequeno;7161628;2020-02-15;4.0;https://s3.amazonaws.com/petz-cdm-stg/37537149-5fa4-45f3-925c-cce37e2b00b9.jpeg;Petz W3 Norte;BRASILIA;DF;56;False;;9
4654476;LEOPOLDO ;MALE;Pequeno;7161593;2020-06-29;4.0;https://s3.amazonaws.com/petz-cdm-stg/9072383e-3ff0-4bba-991e-d88f74994a1e.jpeg;Petz W3 Norte;BRASILIA;DF;52;False;;9
4655451;Lila ;FEMALE;Pequeno;7162830;2023-07-07;3.0;https://s3.amazonaws.com/petz-cdm-stg/265d326c-d752-4464-a296-e8c03ce21778.jpeg;Petz Center Norte;SAO PAULO;SP;15;False;;4
4678884;Lili;FEMALE;Pequeno;7193354;2024-03-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/607e74c0-eb9c-43ec-bc67-3cbfb0822940.jpeg;Petz Congonhas;SAO PAULO;SP;8;True;;4
4666216;Lilian;FEMALE;Pequeno;7176510;2024-03-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/f45ecc42-a7f6-484a-bfdf-a6307106398c.jpeg;Petz Washington Luís;SAO PAULO;SP;8;True;;5
4641064;Lince;FEMALE;Pequeno;7144142;2024-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/84213ef9-c29b-4917-92c9-92be8d427c9d.jpeg;Petz São Luis;SAO LUIS;MA;10;True;;2
4681536;LINDSAY;FEMALE;Pequeno;7196612;2023-06-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/33da8ce8-1831-4448-bd67-42b14203bb32.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;17;False;;2
4681514;Lisa;FEMALE;Pequeno;7196586;2024-06-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/49b0ce13-0a74-4726-be2f-57d52971dcae.jpeg;Petz Bueno T63;GOIANIA;GO;5;True;;2
4678957;Lolita;FEMALE;Pequeno;7193423;2024-02-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/3f940f88-3aa9-4337-864e-0f1e07bc17e0.jpeg;Petz Congonhas;SAO PAULO;SP;9;True;;2
4667164;Lord;MALE;Medio;7177660;2017-08-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/2c880c48-9943-4fef-a6e7-d675526ba9d6.jpeg;Petz Giovanni Gronchi;SAO PAULO;SP;86;False;;2
4674934;Lord;MALE;Pequeno;7188024;2024-02-24;3.0;https://s3.amazonaws.com/petz-cdm-stg/98769234-91d0-4154-8552-4f8ac18e5ece.jpeg;Petz Aracaju;ARACAJU;SE;8;True;;1
4681444;LOUIS;MALE;Pequeno;7196516;2024-04-09;2.0;https://s3.amazonaws.com/petz-cdm-stg/06dc9282-a645-4424-818c-3a0911d9ddf9.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;6;True;;1
4660163;Lucas;MALE;Pequeno;7168844;2024-05-17;1.6;https://s3.amazonaws.com/petz-cdm-stg/9bc8468f-42da-4b19-aec9-4a04efde7664.jpeg;Petz Campo Grande;CAMPO GRANDE;MS;5;True;;2
4676240;Lucky;MALE;Medio;7189663;2023-11-20;3.0;https://s3.amazonaws.com/petz-cdm-stg/7b401d8b-c6e8-44ce-a6da-b42497434d71.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;11;True;;9
4213676;Luizinha;FEMALE;Pequeno;6582499;2023-01-30;3.0;https://s3.amazonaws.com/petz-cdm-stg/3bf7bfda-f7cc-4f64-a6cd-a792459fd8a4.jpeg;Petz Osasco;OSASCO;SP;21;False;;9
4497224;Magali;FEMALE;Pequeno;6962932;2023-07-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/19d7af14-d7c3-4292-9855-dbfe38a6011b.jpeg;Petz Aldeota;FORTALEZA;CE;16;False;;9
